fact_id,coin_id,metric_date,current_price,total_volume,price_change_pct_24h,daily_return_pct,price_7d_avg,price_30d_avg,volume_7d_avg,distance_from_30d_avg_pct
1bf1cb3d9d996b938ff28e973d63c157,pudgy-penguins,2026-02-25,0.00634148,107001003.0,17.09335,0.07648198162259609,0.006116205,0.006116205,73992069.5,0.036832480271671734
d5e69abc2bf534c0ad99350a3780f7d9,punch-2,2026-02-21,0.0330741,22401201.0,45.24464,0.0,0.0330741,0.0330741,22401201.0,0.0
eb36fad3770bce1f260e1604292c946e,punch-2,2026-02-25,0.02091342,20699106.0,-13.51456,-0.36767984616361443,0.02699376,0.02699376,21550153.5,-0.22524983551754182
7abb9d1153652922c7b59b83d2e9ef8e,ribbita-by-virtuals,2026-02-21,0.159361,9047841.0,26.76907,0.0,0.159361,0.159361,9047841.0,0.0
c1d0ca8a4fd8a1f315fc65e96ba448fa,ribbita-by-virtuals,2026-02-25,0.162685,8730913.0,13.10118,0.020858302846995188,0.161023,0.161023,8889377.0,0.010321506865478844
6092e40804f7c0b72a72951dd14505ff,ripple,2026-02-21,1.23,1266602612.0,1.58097,0.0,1.23,1.23,1266602612.0,0.0
f8647455d1ea3a80dab15e7bb573c722,ripple,2026-02-25,1.24,3224843280.0,8.05985,0.008130081300813009,1.235,1.235,2245722946.0,0.004048582995951417
a8d1377c2d0790091da10b91048d9fde,solana,2026-02-21,73.33,1850581087.0,2.00026,0.0,73.33,73.33,1850581087.0,0.0
dd105ad9bfb053847281159706c9db6d,solana,2026-02-25,75.99,4737696372.0,14.25618,0.03627437610800491,74.66,74.66,3294138729.5,0.017814090543798553
975be5a74705373d98553bea06760472,sui,2026-02-25,0.852407,693080558.0,16.43057,0.0,0.852407,0.852407,693080558.0,0.0
197f8aea72cafcd34c7239f7aff3e6f3,virtual-protocol,2026-02-21,0.556045,38225420.0,0.46533,0.0,0.556045,0.556045,38225420.0,0.0
90c3cb105fd4a0f1609d7836d3b98b44,virtual-protocol,2026-02-25,0.600844,169243612.0,17.62725,0.08056722027893426,0.5784445,0.5784445,103734516.0,0.03872368049138682
204240b7158d848b7d56aea78c3d5956,world-liberty-financial,2026-02-21,0.103131,165300851.0,4.73295,0.0,0.103131,0.103131,165300851.0,0.0
595b89845ffd4e35dab3893dd1c65556,world-liberty-financial,2026-02-25,0.099,84753811.0,6.42384,-0.0400558512959246,0.1010655,0.1010655,125027331.0,-0.020437241195066565
